Vibronics version 0
Yifan Shen 2021

Echo of user command line input:
/home-4/yshen57@jhu.edu/Software/Mine/vibronics/tools/eig/eig.exe -a alpha.txt -b beta.txt

Wed Apr 14 08:02:16 2021

Ground state energy = 26843.26 cm^-1
ΔE / cm^-1    convergence    amplitude     strength    normalized strength
   3403.88      -0.000000    -0.001802     0.000003     0.000084
   3406.05      -0.000000    -0.012896     0.000166     0.004297
   3408.44       0.000000     0.003880     0.000015     0.000389
   3411.03      -0.000000    -0.002310     0.000005     0.000138
   3418.94       0.000000    -0.010324     0.000107     0.002754
   3421.83      -0.000000     0.001845     0.000003     0.000088
   3422.38       0.000000     0.007494     0.000056     0.001451
   3423.89       0.000000    -0.001978     0.000004     0.000101
   3424.94       0.000000     0.003838     0.000015     0.000381
   3425.79      -0.000000     0.013392     0.000179     0.004634
   3427.64      -0.000000    -0.010985     0.000121     0.003118
   3428.21       0.000000    -0.028700     0.000824     0.021281
   3433.44       0.000000     0.006096     0.000037     0.000960
   3437.78       0.000000    -0.004598     0.000021     0.000546
   3438.58       0.000000     0.044904     0.002016     0.052096
   3443.11       0.000000     0.001725     0.000003     0.000077
   3443.60      -0.000000     0.010787     0.000116     0.003006
   3443.86      -0.000000    -0.010877     0.000118     0.003057
   3445.93      -0.000000     0.010528     0.000111     0.002864
   3447.77       0.000000     0.005530     0.000031     0.000790
   3448.67       0.000000    -0.004908     0.000024     0.000622
   3450.43      -0.000000    -0.004229     0.000018     0.000462
   3450.84      -0.000000     0.001243     0.000002     0.000040
   3453.30      -0.000000    -0.001808     0.000003     0.000084
   3453.52       0.000000    -0.002669     0.000007     0.000184
   3456.01      -0.000000    -0.003265     0.000011     0.000275
   3459.48      -0.000000    -0.007555     0.000057     0.001475
   3463.02      -0.000000    -0.021517     0.000463     0.011962
   3468.53       0.000000     0.014697     0.000216     0.005580
   3472.08      -0.000000    -0.014173     0.000201     0.005190
   3473.29       0.000000    -0.004192     0.000018     0.000454
   3476.15      -0.000000     0.004575     0.000021     0.000541
   3477.34      -0.000000    -0.094037     0.008843     0.228470
   3479.71       0.000000    -0.003177     0.000010     0.000261
   3482.73      -0.000000     0.001640     0.000003     0.000070
   3483.11      -0.000000    -0.007689     0.000059     0.001527
   3484.99       0.000000    -0.006325     0.000040     0.001034
   3488.00      -0.000000     0.014102     0.000199     0.005138
   3489.75      -0.000000    -0.007547     0.000057     0.001472
   3489.93      -0.000000     0.003458     0.000012     0.000309
   3493.51       0.000000    -0.001232     0.000002     0.000039
   3494.07      -0.000000    -0.001433     0.000002     0.000053
   3497.63       0.000000    -0.001525     0.000002     0.000060
   3505.74      -0.000000    -0.001755     0.000003     0.000080
   3509.99      -0.000000    -0.001299     0.000002     0.000044
   3510.91      -0.000000     0.019529     0.000381     0.009853
   3512.03      -0.000000    -0.005647     0.000032     0.000824
   3512.30      -0.000000     0.021505     0.000462     0.011949
   3516.09      -0.000000    -0.005021     0.000025     0.000651
   3517.50      -0.000000     0.001611     0.000003     0.000067
   3522.33      -0.000000    -0.014520     0.000211     0.005447
   3526.15      -0.000000    -0.002796     0.000008     0.000202
   3526.49       0.000000    -0.001477     0.000002     0.000056
   3529.23       0.000000     0.001253     0.000002     0.000041
   3530.49      -0.000000     0.003284     0.000011     0.000279
   3530.85       0.000000     0.001303     0.000002     0.000044
   3533.35      -0.000000     0.002912     0.000008     0.000219
   3535.74       0.000000     0.001824     0.000003     0.000086
   3537.52       0.000000     0.001399     0.000002     0.000051
   3543.47      -0.000000    -0.003547     0.000013     0.000325
   3545.03       0.000000    -0.004149     0.000017     0.000445
   3546.78      -0.000000     0.001099     0.000001     0.000031
   3548.69       0.000000     0.001431     0.000002     0.000053
   3550.43      -0.000000     0.001535     0.000002     0.000061
   3552.39       0.000000     0.002401     0.000006     0.000149
   3553.80      -0.000000     0.011207     0.000126     0.003245
   3556.99      -0.000000     0.002850     0.000008     0.000210
   3561.46       0.000000    -0.031344     0.000982     0.025383
   3561.87      -0.000000    -0.002157     0.000005     0.000120
   3564.13      -0.000000     0.007683     0.000059     0.001525
   3565.94      -0.000000    -0.001613     0.000003     0.000067
   3567.30       0.000000    -0.001758     0.000003     0.000080
   3568.42      -0.000000    -0.006792     0.000046     0.001192
   3570.86       0.000000    -0.005858     0.000034     0.000887
   3574.08      -0.000000     0.001700     0.000003     0.000075
   3575.21       0.000000     0.001037     0.000001     0.000028
   3577.09       0.000000    -0.001937     0.000004     0.000097
   3584.64      -0.000000    -0.006443     0.000042     0.001072
   3585.46       0.000000    -0.004806     0.000023     0.000597
   3586.18      -0.000000    -0.006328     0.000040     0.001035
   3587.40       0.000000    -0.009229     0.000085     0.002201
   3591.01       0.000000     0.001324     0.000002     0.000045
   3592.66      -0.000000     0.016997     0.000289     0.007464
   3593.96       0.000000     0.005130     0.000026     0.000680
   3594.71       0.000000    -0.011094     0.000123     0.003180
   3595.51       0.000000     0.008663     0.000075     0.001939
   3600.14      -0.000000    -0.006314     0.000040     0.001030
   3602.30       0.000000    -0.004014     0.000016     0.000416
   3606.21      -0.000000     0.003980     0.000016     0.000409
   3607.60      -0.000000    -0.018355     0.000337     0.008705
   3611.33      -0.000000    -0.004438     0.000020     0.000509
   3614.81      -0.000000     0.010527     0.000111     0.002863
   3615.61       0.000000     0.011896     0.000142     0.003656
   3617.98       0.000000    -0.011572     0.000134     0.003460
   3618.86      -0.000000    -0.029004     0.000841     0.021734
   3620.56      -0.000000     0.025624     0.000657     0.016964
   3621.39       0.000000     0.067112     0.004504     0.116367
   3623.09      -0.000000     0.008075     0.000065     0.001685
   3623.85       0.000000     0.023475     0.000551     0.014238
   3625.64      -0.000000     0.002841     0.000008     0.000209
   3627.83       0.000000     0.033903     0.001149     0.029698
   3629.03      -0.000000     0.008323     0.000069     0.001790
   3633.38       0.000000    -0.016440     0.000270     0.006983
   3635.92       0.000000     0.018690     0.000349     0.009025
   3641.12       0.000000     0.002363     0.000006     0.000144
   3643.21      -0.000000     0.007244     0.000052     0.001356
   3644.67       0.000000     0.006590     0.000043     0.001122
   3646.14       0.000000    -0.007370     0.000054     0.001403
   3647.50       0.000000     0.011035     0.000122     0.003146
   3648.74       0.000000    -0.025394     0.000645     0.016661
   3650.13      -0.000000    -0.006245     0.000039     0.001008
   3652.61      -0.000000     0.006300     0.000040     0.001025
   3653.56      -0.000000    -0.005464     0.000030     0.000771
   3655.25      -0.000000     0.088966     0.007915     0.204493
   3658.92      -0.000000    -0.020091     0.000404     0.010429
   3665.46       0.000000    -0.001919     0.000004     0.000095
   3667.35       0.000000     0.010124     0.000103     0.002648
   3668.69      -0.000000     0.003133     0.000010     0.000254
   3669.77       0.000000     0.002889     0.000008     0.000216
   3672.26      -0.000000     0.005041     0.000025     0.000657
   3673.83       0.000000     0.004767     0.000023     0.000587
   3675.38      -0.000000     0.001641     0.000003     0.000070
   3678.55      -0.000000    -0.037317     0.001393     0.035979
   3678.85      -0.000000     0.019073     0.000364     0.009399
   3681.77      -0.000000    -0.010061     0.000101     0.002615
   3683.33       0.000000    -0.007994     0.000064     0.001651
   3686.44       0.000000     0.003031     0.000009     0.000237
   3687.60       0.000000    -0.029043     0.000844     0.021794
   3689.66      -0.000000    -0.031869     0.001016     0.026240
   3691.07       0.000000    -0.036722     0.001349     0.034841
   3693.37      -0.000000    -0.007962     0.000063     0.001638
   3693.85       0.000000    -0.065009     0.004226     0.109188
   3696.84      -0.000000    -0.053273     0.002838     0.073324
   3697.98       0.000000    -0.036917     0.001363     0.035211
   3699.87      -0.000000    -0.002444     0.000006     0.000154
   3701.17      -0.000000     0.007574     0.000057     0.001482
   3707.63      -0.000000     0.014799     0.000219     0.005658
   3708.24       0.000000     0.009815     0.000096     0.002489
   3711.22      -0.000000     0.003866     0.000015     0.000386
   3711.66       0.000000     0.004638     0.000022     0.000556
   3715.48      -0.000000     0.002185     0.000005     0.000123
   3716.13       0.000000     0.007983     0.000064     0.001647
   3718.18      -0.000000     0.004286     0.000018     0.000475
   3720.82      -0.000000    -0.003951     0.000016     0.000403
   3722.92       0.000000    -0.005922     0.000035     0.000906
   3723.85       0.000000     0.005680     0.000032     0.000833
   3726.54       0.000000    -0.003451     0.000012     0.000308
   3728.12       0.000000     0.001777     0.000003     0.000082
   3730.31       0.000000    -0.004932     0.000024     0.000628
   3732.72      -0.000000    -0.010265     0.000105     0.002722
   3733.48      -0.000000     0.008355     0.000070     0.001803
   3735.89      -0.000000    -0.004996     0.000025     0.000645
   3737.69       0.000000    -0.008866     0.000079     0.002031
   3740.03      -0.000000    -0.018109     0.000328     0.008473
   3740.30      -0.000000     0.020276     0.000411     0.010622
   3742.19      -0.000000    -0.011423     0.000130     0.003371
   3746.44       0.000000    -0.003033     0.000009     0.000238
   3746.80      -0.000000    -0.002689     0.000007     0.000187
   3750.22       0.000000    -0.002027     0.000004     0.000106
   3751.33      -0.000000    -0.003806     0.000014     0.000374
   3754.48       0.000000    -0.001274     0.000002     0.000042
   3756.49       0.000000     0.002215     0.000005     0.000127
   3758.42      -0.000000     0.004990     0.000025     0.000643
   3760.03      -0.000000    -0.005630     0.000032     0.000819
   3760.65       0.000000    -0.007766     0.000060     0.001558
   3764.02      -0.000000    -0.007036     0.000050     0.001279
   3765.61      -0.000000     0.002488     0.000006     0.000160
   3767.73       0.000000     0.016150     0.000261     0.006739
   3771.09       0.000000    -0.001793     0.000003     0.000083
   3772.79       0.000000     0.002500     0.000006     0.000162
   3773.82      -0.000000     0.001361     0.000002     0.000048
   3777.39       0.000000     0.004633     0.000021     0.000555
   3779.65      -0.000000     0.021490     0.000462     0.011932
   3780.36      -0.000000    -0.010576     0.000112     0.002890
   3781.29       0.000000    -0.009216     0.000085     0.002194
