Vibronics version 0
Yifan Shen 2021

Echo of user command line input:
/home-4/yshen57@jhu.edu/Software/Mine/vibronics/tools/eig/eig.exe -a alpha.txt -b beta.txt

Sat Apr 10 21:11:12 2021

Ground state energy = 27492.87 cm^-1
ΔE / cm^-1    convergence    amplitude     strength    normalized strength
   5281.46      -0.000000    -0.026821     0.000719     0.025695
   5283.66      -0.000000     0.036440     0.001328     0.047431
   5290.47       0.000000    -0.002740     0.000008     0.000268
   5292.93       0.000000     0.001832     0.000003     0.000120
   5301.10      -0.000000    -0.001148     0.000001     0.000047
   5305.50      -0.000000     0.001386     0.000002     0.000069
   5316.46       0.000000     0.001957     0.000004     0.000137
   5318.64       0.000000    -0.003020     0.000009     0.000326
   5320.68      -0.000000    -0.002224     0.000005     0.000177
   5322.69       0.000000    -0.024645     0.000607     0.021696
   5325.02      -0.000000     0.001802     0.000003     0.000116
   5328.05      -0.000000     0.001030     0.000001     0.000038
   5339.38       0.000000    -0.002031     0.000004     0.000147
   5352.12      -0.000000    -0.003243     0.000011     0.000376
   5352.75       0.000000    -0.040126     0.001610     0.057513
   5356.27       0.000000     0.002866     0.000008     0.000293
   5356.50      -0.000000    -0.009590     0.000092     0.003285
   5359.59       0.000000    -0.003325     0.000011     0.000395
   5361.35       0.000000    -0.002421     0.000006     0.000209
   5362.53      -0.000000    -0.007164     0.000051     0.001833
   5365.08      -0.000000     0.004214     0.000018     0.000634
   5366.95      -0.000000     0.001470     0.000002     0.000077
   5375.36       0.000000     0.001949     0.000004     0.000136
   5377.77      -0.000000     0.001511     0.000002     0.000082
   5380.41       0.000000     0.006228     0.000039     0.001386
   5384.08      -0.000000     0.001042     0.000001     0.000039
   5394.90      -0.000000     0.001151     0.000001     0.000047
   5395.34       0.000000     0.001524     0.000002     0.000083
   5403.01      -0.000000     0.002123     0.000005     0.000161
   5415.75       0.000000    -0.017218     0.000296     0.010590
   5425.63       0.000000    -0.006289     0.000040     0.001413
   5428.35       0.000000    -0.001456     0.000002     0.000076
   5434.10       0.000000    -0.006968     0.000049     0.001734
   5436.68      -0.000000    -0.007273     0.000053     0.001890
   5440.11       0.000000    -0.007556     0.000057     0.002039
   5442.63      -0.000000     0.001247     0.000002     0.000056
   5446.29      -0.000000     0.001630     0.000003     0.000095
   5449.86       0.000000    -0.001075     0.000001     0.000041
   5451.11      -0.000000    -0.022567     0.000509     0.018192
   5459.68      -0.000000     0.001906     0.000004     0.000130
   5459.94       0.000000     0.003224     0.000010     0.000371
   5460.14      -0.000000     0.001543     0.000002     0.000085
   5460.55      -0.000000     0.005180     0.000027     0.000958
   5465.51      -0.000000     0.001829     0.000003     0.000119
   5466.10      -0.000000     0.001724     0.000003     0.000106
   5468.37       0.000000    -0.011294     0.000128     0.004556
   5470.84      -0.000000     0.003969     0.000016     0.000563
   5475.63      -0.000000     0.003102     0.000010     0.000344
   5483.11       0.000000    -0.002385     0.000006     0.000203
   5484.34       0.000000    -0.002151     0.000005     0.000165
   5485.28       0.000000     0.001077     0.000001     0.000041
   5485.87      -0.000000    -0.001648     0.000003     0.000097
   5509.80       0.000000     0.003080     0.000009     0.000339
   5514.28       0.000000     0.001451     0.000002     0.000075
   5515.82       0.000000    -0.001436     0.000002     0.000074
   5520.76      -0.000000     0.004688     0.000022     0.000785
   5521.63       0.000000    -0.003611     0.000013     0.000466
   5523.43       0.000000     0.002162     0.000005     0.000167
   5534.53      -0.000000    -0.010039     0.000101     0.003600
   5539.59      -0.000000    -0.006494     0.000042     0.001506
   5542.71       0.000000     0.003405     0.000012     0.000414
   5547.73       0.000000    -0.003290     0.000011     0.000387
   5548.31       0.000000    -0.009006     0.000081     0.002897
   5548.81      -0.000000    -0.055442     0.003074     0.109797
   5551.25      -0.000000     0.001836     0.000003     0.000120
   5553.12      -0.000000    -0.016163     0.000261     0.009331
   5555.95       0.000000     0.009123     0.000083     0.002973
   5558.58      -0.000000    -0.002445     0.000006     0.000214
   5564.96       0.000000     0.001690     0.000003     0.000102
   5567.17      -0.000000    -0.004076     0.000017     0.000593
   5567.90       0.000000    -0.005725     0.000033     0.001171
   5576.75      -0.000000    -0.005381     0.000029     0.001034
   5577.37       0.000000     0.005484     0.000030     0.001074
   5577.43       0.000000    -0.015797     0.000250     0.008914
   5578.70      -0.000000    -0.057113     0.003262     0.116516
   5580.63      -0.000000     0.003227     0.000010     0.000372
   5583.97      -0.000000    -0.012302     0.000151     0.005406
   5584.19       0.000000    -0.003497     0.000012     0.000437
   5589.76       0.000000    -0.005596     0.000031     0.001119
   5590.09      -0.000000    -0.001598     0.000003     0.000091
   5593.15       0.000000     0.002360     0.000006     0.000199
   5594.46      -0.000000    -0.002792     0.000008     0.000278
   5595.17      -0.000000    -0.004757     0.000023     0.000808
   5596.30      -0.000000     0.019220     0.000369     0.013195
   5597.36      -0.000000    -0.003835     0.000015     0.000525
   5600.05      -0.000000    -0.001318     0.000002     0.000062
   5607.82      -0.000000     0.002336     0.000005     0.000195
   5610.71       0.000000     0.001928     0.000004     0.000133
   5611.67      -0.000000    -0.007500     0.000056     0.002009
   5614.47       0.000000    -0.012384     0.000153     0.005478
   5616.38       0.000000    -0.001937     0.000004     0.000134
   5621.40      -0.000000    -0.002683     0.000007     0.000257
   5621.68       0.000000    -0.012509     0.000156     0.005590
   5622.38       0.000000     0.002353     0.000006     0.000198
   5636.03       0.000000     0.001107     0.000001     0.000044
   5641.53       0.000000     0.001158     0.000001     0.000048
   5641.65       0.000000     0.008898     0.000079     0.002828
   5666.87       0.000000    -0.001091     0.000001     0.000042
   5670.35      -0.000000    -0.013850     0.000192     0.006852
   5678.73      -0.000000     0.001193     0.000001     0.000051
   5679.18       0.000000     0.001953     0.000004     0.000136
   5684.60      -0.000000    -0.001362     0.000002     0.000066
   5686.62      -0.000000     0.001287     0.000002     0.000059
   5688.77       0.000000    -0.001181     0.000001     0.000050
   5692.86       0.000000     0.002907     0.000008     0.000302
   5697.98      -0.000000    -0.017240     0.000297     0.010617
   5698.50      -0.000000     0.009460     0.000089     0.003197
   5699.31       0.000000    -0.001201     0.000001     0.000052
   5699.43       0.000000     0.003287     0.000011     0.000386
   5702.85      -0.000000    -0.003190     0.000010     0.000364
   5703.03      -0.000000    -0.001922     0.000004     0.000132
   5703.67      -0.000000     0.002744     0.000008     0.000269
   5706.81       0.000000     0.004697     0.000022     0.000788
   5707.31       0.000000    -0.002009     0.000004     0.000144
   5707.70      -0.000000    -0.003018     0.000009     0.000325
   5708.14      -0.000000    -0.003154     0.000010     0.000355
   5708.46      -0.000000    -0.003995     0.000016     0.000570
   5708.73      -0.000000     0.001555     0.000002     0.000086
   5708.96       0.000000     0.001276     0.000002     0.000058
   5709.21       0.000000     0.001612     0.000003     0.000093
   5710.13       0.000000     0.001043     0.000001     0.000039
   5716.57      -0.000000    -0.001641     0.000003     0.000096
   5719.72      -0.000000    -0.002619     0.000007     0.000245
   5725.84       0.000000     0.001355     0.000002     0.000066
   5727.73      -0.000000     0.004064     0.000017     0.000590
   5728.56      -0.000000    -0.001375     0.000002     0.000068
   5729.68       0.000000    -0.001414     0.000002     0.000071
   5736.51       0.000000     0.001512     0.000002     0.000082
   5739.20       0.000000     0.006533     0.000043     0.001525
   5741.53       0.000000    -0.001407     0.000002     0.000071
   5741.69       0.000000    -0.005738     0.000033     0.001176
   5743.85       0.000000     0.005111     0.000026     0.000933
   5751.84      -0.000000    -0.001739     0.000003     0.000108
   5752.33       0.000000    -0.002761     0.000008     0.000272
   5757.82      -0.000000     0.008472     0.000072     0.002564
   5760.83      -0.000000    -0.002264     0.000005     0.000183
   5761.29       0.000000    -0.002715     0.000007     0.000263
   5762.11       0.000000    -0.001698     0.000003     0.000103
   5762.42      -0.000000    -0.006075     0.000037     0.001318
   5763.57       0.000000     0.012606     0.000159     0.005676
   5764.17      -0.000000     0.002062     0.000004     0.000152
   5767.71      -0.000000    -0.004741     0.000022     0.000803
   5772.92      -0.000000    -0.002308     0.000005     0.000190
   5774.15      -0.000000     0.001435     0.000002     0.000074
   5778.67       0.000000    -0.005258     0.000028     0.000988
   5779.57       0.000000    -0.083953     0.007048     0.251761
   5782.47       0.000000     0.003295     0.000011     0.000388
   5786.68       0.000000    -0.001478     0.000002     0.000078
   5788.03       0.000000     0.057496     0.003306     0.118084
   5789.23       0.000000     0.001371     0.000002     0.000067
   5791.81      -0.000000    -0.021294     0.000453     0.016197
   5793.70      -0.000000     0.010065     0.000101     0.003619
   5793.76       0.000000     0.003415     0.000012     0.000417
   5795.57      -0.000000    -0.021418     0.000459     0.016386
   5796.20       0.000000    -0.038711     0.001499     0.053529
   5810.11       0.000000    -0.016316     0.000266     0.009509
   5812.74       0.000000     0.012419     0.000154     0.005510
   5822.36       0.000000     0.002648     0.000007     0.000251
   5822.57      -0.000000    -0.001088     0.000001     0.000042
   5823.27      -0.000000     0.004980     0.000025     0.000886
   5831.15       0.000000     0.002793     0.000008     0.000279
   5831.51      -0.000000     0.001060     0.000001     0.000040
   5835.49      -0.000000     0.003808     0.000015     0.000518
   5840.05       0.000000     0.003199     0.000010     0.000366
   5841.35      -0.000000     0.047819     0.002287     0.081682
   5848.81      -0.000000     0.004365     0.000019     0.000681
   5851.64       0.000000     0.009209     0.000085     0.003030
   5852.26      -0.000000    -0.024083     0.000580     0.020718
   5856.10       0.000000     0.007744     0.000060     0.002142
   5872.76       0.000000    -0.003038     0.000009     0.000330
   5873.52      -0.000000    -0.005305     0.000028     0.001005
   5873.78       0.000000    -0.002325     0.000005     0.000193
   5873.98       0.000000    -0.002632     0.000007     0.000247
   5877.20      -0.000000    -0.001118     0.000001     0.000045
   5878.75       0.000000    -0.001222     0.000001     0.000053
   5888.51       0.000000    -0.001029     0.000001     0.000038
   5894.78       0.000000     0.002207     0.000005     0.000174
   5895.02       0.000000    -0.001872     0.000004     0.000125
   5910.87      -0.000000     0.001579     0.000002     0.000089
   5912.83      -0.000000    -0.002438     0.000006     0.000212
   5915.03      -0.000000    -0.002463     0.000006     0.000217
   5921.30      -0.000000    -0.001744     0.000003     0.000109
   5921.45       0.000000    -0.003739     0.000014     0.000499
   5922.64      -0.000000     0.015015     0.000225     0.008053
   5922.79      -0.000000    -0.011556     0.000134     0.004770
   5923.05      -0.000000    -0.005991     0.000036     0.001282
   5925.96      -0.000000     0.006274     0.000039     0.001406
   5930.39      -0.000000     0.004123     0.000017     0.000607
   5931.71       0.000000    -0.009258     0.000086     0.003062
   5933.09      -0.000000     0.001467     0.000002     0.000077
   5937.35       0.000000     0.002130     0.000005     0.000162
   5944.12       0.000000    -0.003985     0.000016     0.000567
   5945.64       0.000000     0.002359     0.000006     0.000199
   5955.92      -0.000000     0.014028     0.000197     0.007029
   5959.09       0.000000     0.001788     0.000003     0.000114
   5960.40      -0.000000    -0.001711     0.000003     0.000105
   5962.95       0.000000     0.001152     0.000001     0.000047
   5964.07       0.000000     0.004499     0.000020     0.000723
   5967.97       0.000000     0.001401     0.000002     0.000070
   5969.16       0.000000     0.010400     0.000108     0.003863
   5972.53      -0.000000     0.005776     0.000033     0.001192
   5973.38       0.000000     0.006986     0.000049     0.001743
