Vibronics version 0
Yifan Shen 2021

Echo of user command line input:
/home-4/yshen57@jhu.edu/Software/Mine/vibronics/tools/eig/eig.exe -a alpha.txt -b beta.txt

Sat Apr 10 20:52:37 2021

Ground state energy = 26178.03 cm^-1
ΔE / cm^-1    convergence    amplitude     strength    normalized strength
   5199.00       0.000000     0.019638     0.000386     0.010627
   5203.67       0.000000    -0.057272     0.003280     0.090389
   5212.84       0.000000    -0.001011     0.000001     0.000028
   5228.29       0.000000     0.037773     0.001427     0.039318
   5230.03       0.000000     0.040359     0.001629     0.044885
   5232.30       0.000000     0.012396     0.000154     0.004235
   5235.57       0.000000     0.002301     0.000005     0.000146
   5244.95       0.000000    -0.001735     0.000003     0.000083
   5250.43       0.000000    -0.026278     0.000691     0.019029
   5253.77       0.000000    -0.010602     0.000112     0.003097
   5258.68       0.000000     0.001642     0.000003     0.000074
   5262.43       0.000000    -0.004445     0.000020     0.000545
   5270.19       0.000000    -0.032534     0.001058     0.029169
   5271.22       0.000000    -0.038686     0.001497     0.041241
   5276.18       0.000000     0.003858     0.000015     0.000410
   5284.34       0.000000    -0.044507     0.001981     0.054587
   5285.36       0.000000     0.003744     0.000014     0.000386
   5302.83       0.000000    -0.004003     0.000016     0.000442
   5310.36       0.000000    -0.123275     0.015197     0.418772
   5314.75       0.000000    -0.002204     0.000005     0.000134
   5319.01       0.000000    -0.003692     0.000014     0.000376
   5319.30       0.000000    -0.003322     0.000011     0.000304
   5320.54       0.000000    -0.013718     0.000188     0.005186
   5331.70       0.000000    -0.001516     0.000002     0.000063
   5332.04       0.000000     0.007843     0.000062     0.001695
   5335.13       0.000000     0.017709     0.000314     0.008642
   5336.00       0.000000     0.001150     0.000001     0.000036
   5340.03       0.000000     0.024692     0.000610     0.016801
   5353.84       0.000000    -0.023182     0.000537     0.014810
   5359.51       0.000000     0.004471     0.000020     0.000551
   5359.83       0.000000    -0.004212     0.000018     0.000489
   5362.68       0.000000    -0.003166     0.000010     0.000276
   5370.50       0.000000    -0.005285     0.000028     0.000770
   5373.84       0.000000     0.041099     0.001689     0.046548
   5376.38       0.000000     0.014168     0.000201     0.005531
   5376.53       0.000000    -0.013259     0.000176     0.004845
   5377.83       0.000000    -0.009700     0.000094     0.002593
   5379.80       0.000000    -0.063949     0.004089     0.112693
   5386.33       0.000000     0.027446     0.000753     0.020758
   5391.39       0.000000    -0.027633     0.000764     0.021041
   5403.24       0.000000    -0.002843     0.000008     0.000223
   5404.06       0.000000     0.010511     0.000110     0.003044
   5406.64       0.000000    -0.001176     0.000001     0.000038
   5408.12       0.000000    -0.021962     0.000482     0.013291
   5414.96       0.000000    -0.013964     0.000195     0.005373
   5418.98       0.000000    -0.036930     0.001364     0.037582
   5421.47       0.000000    -0.006928     0.000048     0.001323
   5424.16       0.000000    -0.002874     0.000008     0.000228
   5432.21       0.000000     0.028163     0.000793     0.021857
   5434.45       0.000000     0.004814     0.000023     0.000639
   5438.49       0.000000    -0.001841     0.000003     0.000093
   5447.22       0.000000     0.001715     0.000003     0.000081
   5472.68       0.000000    -0.051773     0.002680     0.073864
   5476.72       0.000000     0.006138     0.000038     0.001038
   5480.38       0.000000     0.004657     0.000022     0.000598
   5482.74       0.000000    -0.003328     0.000011     0.000305
   5486.41       0.000000    -0.001237     0.000002     0.000042
   5495.99       0.000000    -0.085021     0.007229     0.199198
   5497.16       0.000000    -0.007719     0.000060     0.001642
   5499.21       0.000000    -0.002354     0.000006     0.000153
   5500.47       0.000000     0.018027     0.000325     0.008956
   5501.80       0.000000    -0.014981     0.000224     0.006185
   5503.45       0.000000    -0.003967     0.000016     0.000434
   5520.19       0.000000     0.008109     0.000066     0.001812
   5524.54       0.000000     0.002129     0.000005     0.000125
   5527.10       0.000000    -0.001447     0.000002     0.000058
   5528.62       0.000000    -0.101430     0.010288     0.283508
   5538.59       0.000000     0.019975     0.000399     0.010995
   5539.44       0.000000    -0.017312     0.000300     0.008259
   5539.71       0.000000     0.004038     0.000016     0.000449
   5539.99       0.000000    -0.020092     0.000404     0.011124
   5540.89       0.000000    -0.018213     0.000332     0.009141
   5542.67       0.000000    -0.021536     0.000464     0.012781
   5549.03       0.000000    -0.025478     0.000649     0.017888
   5564.79       0.000000    -0.001098     0.000001     0.000033
   5566.16       0.000000    -0.003960     0.000016     0.000432
   5566.68       0.000000    -0.006438     0.000041     0.001142
   5568.49       0.000000     0.007294     0.000053     0.001466
   5572.02       0.000000     0.099436     0.009887     0.272468
   5577.88       0.000000     0.007984     0.000064     0.001756
   5577.90       0.000000     0.002597     0.000007     0.000186
   5578.96       0.000000    -0.022111     0.000489     0.013472
   5581.47       0.000000    -0.001917     0.000004     0.000101
   5588.86       0.000000    -0.001936     0.000004     0.000103
   5595.25       0.000000    -0.001758     0.000003     0.000085
   5598.05       0.000000     0.056681     0.003213     0.088531
   5604.09       0.000000    -0.003868     0.000015     0.000412
   5612.12       0.000000    -0.019546     0.000382     0.010528
   5621.79       0.000000     0.001800     0.000003     0.000089
   5627.10       0.000000    -0.002857     0.000008     0.000225
   5630.81       0.000000     0.001953     0.000004     0.000105
   5636.66       0.000000    -0.028176     0.000794     0.021878
   5642.20       0.000000     0.003232     0.000010     0.000288
   5644.54       0.000000    -0.004979     0.000025     0.000683
   5652.61       0.000000    -0.081424     0.006630     0.182699
   5653.61       0.000000    -0.001747     0.000003     0.000084
   5658.05       0.000000    -0.035306     0.001246     0.034349
   5659.81       0.000000    -0.001075     0.000001     0.000032
   5662.12       0.000000     0.006667     0.000044     0.001225
   5665.16       0.000000    -0.002186     0.000005     0.000132
   5667.37       0.000000     0.004092     0.000017     0.000461
   5671.99       0.000000    -0.002231     0.000005     0.000137
   5676.92       0.000000    -0.010763     0.000116     0.003192
   5679.21       0.000000     0.070664     0.004993     0.137601
   5681.67       0.000000     0.012872     0.000166     0.004566
   5682.66       0.000000    -0.004538     0.000021     0.000567
   5684.17       0.000000     0.005045     0.000025     0.000701
   5687.73       0.000000     0.004468     0.000020     0.000550
   5688.91       0.000000     0.012526     0.000157     0.004324
   5690.48       0.000000    -0.050013     0.002501     0.068927
   5692.24       0.000000    -0.002138     0.000005     0.000126
   5701.28       0.000000     0.003503     0.000012     0.000338
   5701.51       0.000000    -0.002116     0.000004     0.000123
   5704.51       0.000000    -0.001215     0.000001     0.000041
   5710.72       0.000000     0.005093     0.000026     0.000715
   5720.02       0.000000     0.010707     0.000115     0.003159
   5722.31       0.000000    -0.043640     0.001904     0.052480
   5728.00       0.000000    -0.004946     0.000024     0.000674
   5729.21       0.000000     0.009446     0.000089     0.002459
   5732.97       0.000000     0.031733     0.001007     0.027749
   5738.57       0.000000     0.001206     0.000001     0.000040
   5742.46       0.000000     0.043943     0.001931     0.053213
   5742.79       0.000000    -0.002387     0.000006     0.000157
   5742.90       0.000000     0.005021     0.000025     0.000695
   5744.21       0.000000     0.002193     0.000005     0.000133
   5746.51       0.000000    -0.004718     0.000022     0.000613
   5748.20       0.000000    -0.030353     0.000921     0.025388
   5750.91       0.000000     0.041688     0.001738     0.047892
   5759.37       0.000000     0.003858     0.000015     0.000410
   5759.90       0.000000     0.035301     0.001246     0.034340
   5761.11       0.000000    -0.007604     0.000058     0.001593
   5765.75       0.000000     0.001408     0.000002     0.000055
   5775.12       0.000000     0.001741     0.000003     0.000084
   5779.27       0.000000    -0.005206     0.000027     0.000747
   5785.04       0.000000     0.002759     0.000008     0.000210
   5785.42       0.000000     0.019959     0.000398     0.010978
   5792.58       0.000000    -0.003070     0.000009     0.000260
   5798.87       0.000000     0.007739     0.000060     0.001650
   5800.62       0.000000    -0.048665     0.002368     0.065262
   5814.51       0.000000     0.021606     0.000467     0.012864
   5815.46       0.000000    -0.001645     0.000003     0.000075
   5815.51       0.000000    -0.001284     0.000002     0.000045
   5821.92       0.000000    -0.001619     0.000003     0.000072
   5825.06       0.000000     0.003764     0.000014     0.000390
   5833.02       0.000000    -0.001418     0.000002     0.000055
   5834.75       0.000000     0.015282     0.000234     0.006436
   5839.58       0.000000     0.031094     0.000967     0.026643
   5840.52       0.000000     0.073934     0.005466     0.150631
   5846.75       0.000000    -0.005259     0.000028     0.000762
   5849.19       0.000000    -0.002587     0.000007     0.000184
   5849.48       0.000000     0.001762     0.000003     0.000086
   5861.77       0.000000     0.001391     0.000002     0.000053
   5862.21       0.000000     0.006794     0.000046     0.001272
   5865.23       0.000000    -0.015536     0.000241     0.006652
   5868.84       0.000000     0.010781     0.000116     0.003203
   5870.18       0.000000     0.024924     0.000621     0.017118
   5871.49       0.000000    -0.041118     0.001691     0.046591
   5884.03       0.000000     0.011546     0.000133     0.003673
   5888.82       0.000000    -0.004009     0.000016     0.000443
   5889.04       0.000000     0.001288     0.000002     0.000046
   5892.65       0.000000     0.002341     0.000005     0.000151
   5894.42       0.000000     0.002577     0.000007     0.000183
   5899.45       0.000000    -0.021169     0.000448     0.012349
   5900.45       0.000000     0.007058     0.000050     0.001373
   5901.48       0.000000     0.012085     0.000146     0.004025
   5905.86       0.000000     0.002921     0.000009     0.000235
   5906.04       0.000000    -0.001686     0.000003     0.000078
   5907.99       0.000000    -0.010931     0.000119     0.003293
   5908.56       0.000000    -0.028262     0.000799     0.022011
   5909.74       0.000000    -0.035840     0.001284     0.035396
   5912.39       0.000000    -0.022717     0.000516     0.014221
   5914.51       0.000000     0.033805     0.001143     0.031491
   5918.86       0.000000     0.003102     0.000010     0.000265
   5919.59       0.000000    -0.002822     0.000008     0.000219
   5921.72       0.000000     0.011120     0.000124     0.003408
   5923.30       0.000000    -0.001138     0.000001     0.000036
   5924.62       0.000000     0.004369     0.000019     0.000526
   5935.92       0.000000    -0.010315     0.000106     0.002932
   5941.14       0.000000     0.020175     0.000407     0.011216
   5946.18       0.000000    -0.009817     0.000096     0.002656
   5946.41       0.000000    -0.006693     0.000045     0.001234
   5948.37       0.000000    -0.024899     0.000620     0.017085
   5957.07       0.000000     0.002477     0.000006     0.000169
   5962.41       0.000000    -0.015081     0.000227     0.006268
   5963.94       0.000000     0.002660     0.000007     0.000195
   5972.52       0.000000    -0.002252     0.000005     0.000140
   5977.81       0.000000     0.012177     0.000148     0.004086
   5986.03       0.000000     0.014610     0.000213     0.005882
   5989.92       0.000000     0.001296     0.000002     0.000046
   5993.38       0.000000     0.001082     0.000001     0.000032
   5995.27       0.000000    -0.002017     0.000004     0.000112
   6006.41       0.000000    -0.004637     0.000022     0.000593
   6010.44       0.000000    -0.004496     0.000020     0.000557
   6012.76       0.000000     0.002464     0.000006     0.000167
   6018.76       0.000000    -0.028008     0.000784     0.021618
