Vibronics version 0
Yifan Shen 2021

Echo of user command line input:
/home-4/yshen57@jhu.edu/Software/Mine/vibronics/tools/eig/eig.exe -a alpha.txt -b beta.txt

Mon Apr 12 17:09:16 2021

Ground state energy = 26785.29 cm^-1
ΔE / cm^-1    convergence    amplitude     strength    normalized strength
   4090.49      -0.000000     0.001297     0.000002     0.000071
   4090.57      -0.000000    -0.001279     0.000002     0.000069
   4095.00      -0.000000     0.004055     0.000016     0.000693
   4097.29      -0.000000     0.003999     0.000016     0.000675
   4125.53      -0.000000     0.002878     0.000008     0.000349
   4137.32       0.000000     0.002246     0.000005     0.000213
   4139.60      -0.000000    -0.010168     0.000103     0.004361
   4145.71       0.000000    -0.007328     0.000054     0.002265
   4189.67      -0.000000    -0.061248     0.003751     0.158218
   4192.48      -0.000000     0.053097     0.002819     0.118908
   4201.29       0.000000    -0.001324     0.000002     0.000074
   4208.25       0.000000    -0.092509     0.008558     0.360941
   4215.33      -0.000000     0.006322     0.000040     0.001685
   4224.45      -0.000000    -0.003279     0.000011     0.000453
   4245.65       0.000000    -0.002177     0.000005     0.000200
   4259.89       0.000000    -0.001691     0.000003     0.000121
   4274.60       0.000000    -0.001003     0.000001     0.000042
   4290.91      -0.000000    -0.001671     0.000003     0.000118
   4293.71       0.000000     0.001022     0.000001     0.000044
   4298.19      -0.000000     0.003893     0.000015     0.000639
   4298.90       0.000000    -0.001760     0.000003     0.000131
   4308.19       0.000000    -0.002743     0.000008     0.000317
   4329.01       0.000000     0.012333     0.000152     0.006415
   4338.50      -0.000000    -0.007237     0.000052     0.002209
   4346.52       0.000000    -0.012274     0.000151     0.006354
   4357.34      -0.000000    -0.010096     0.000102     0.004299
   4365.60       0.000000    -0.027466     0.000754     0.031818
   4368.40      -0.000000     0.002802     0.000008     0.000331
   4372.46       0.000000     0.012896     0.000166     0.007015
   4372.57       0.000000     0.016034     0.000257     0.010844
   4373.20      -0.000000     0.010656     0.000114     0.004789
   4375.64       0.000000     0.003066     0.000009     0.000396
   4387.05      -0.000000     0.004005     0.000016     0.000677
   4412.59       0.000000    -0.006703     0.000045     0.001895
   4458.14       0.000000     0.001347     0.000002     0.000077
   4463.45      -0.000000     0.001617     0.000003     0.000110
   4465.57       0.000000     0.002860     0.000008     0.000345
   4477.00       0.000000    -0.002058     0.000004     0.000179
   4482.00      -0.000000     0.005437     0.000030     0.001247
   4495.90       0.000000     0.007264     0.000053     0.002225
   4502.50      -0.000000     0.006112     0.000037     0.001576
   4507.70      -0.000000    -0.003383     0.000011     0.000483
   4511.89       0.000000     0.001581     0.000003     0.000105
   4518.77       0.000000     0.004450     0.000020     0.000835
   4534.42      -0.000000     0.004514     0.000020     0.000859
   4534.56      -0.000000     0.001531     0.000002     0.000099
   4579.52       0.000000     0.001370     0.000002     0.000079
   4587.45      -0.000000    -0.001127     0.000001     0.000054
   4613.03       0.000000     0.017863     0.000319     0.013457
   4613.81      -0.000000     0.001456     0.000002     0.000089
   4618.88       0.000000    -0.003342     0.000011     0.000471
   4628.16      -0.000000     0.001830     0.000003     0.000141
   4630.38       0.000000    -0.002447     0.000006     0.000252
   4632.61       0.000000     0.003628     0.000013     0.000555
   4635.78      -0.000000     0.008597     0.000074     0.003117
   4639.35      -0.000000     0.011135     0.000124     0.005229
   4641.07      -0.000000    -0.001921     0.000004     0.000156
   4641.22      -0.000000    -0.005883     0.000035     0.001460
   4648.99       0.000000     0.002898     0.000008     0.000354
   4649.83      -0.000000    -0.003906     0.000015     0.000644
   4655.49      -0.000000    -0.003397     0.000012     0.000487
   4660.83       0.000000     0.013993     0.000196     0.008258
   4667.23       0.000000    -0.003016     0.000009     0.000384
   4668.38       0.000000     0.002003     0.000004     0.000169
   4680.22       0.000000    -0.016417     0.000270     0.011367
   4685.79      -0.000000     0.003502     0.000012     0.000517
   4686.82       0.000000    -0.007246     0.000053     0.002215
   4689.11      -0.000000     0.004928     0.000024     0.001024
   4699.70      -0.000000     0.004415     0.000019     0.000822
   4705.34       0.000000     0.001158     0.000001     0.000057
   4706.38      -0.000000     0.087497     0.007656     0.322889
   4723.69       0.000000    -0.028158     0.000793     0.033440
   4731.42      -0.000000     0.001484     0.000002     0.000093
   4736.68      -0.000000    -0.035755     0.001278     0.053919
   4739.03      -0.000000    -0.002586     0.000007     0.000282
   4745.43       0.000000     0.002056     0.000004     0.000178
   4780.51      -0.000000    -0.001153     0.000001     0.000056
   4781.06      -0.000000     0.001789     0.000003     0.000135
   4791.21      -0.000000     0.003172     0.000010     0.000424
   4804.88       0.000000    -0.002348     0.000006     0.000233
   4824.02      -0.000000     0.001457     0.000002     0.000090
   4824.91       0.000000    -0.001813     0.000003     0.000139
   4827.55      -0.000000    -0.003907     0.000015     0.000644
   4831.38      -0.000000     0.002129     0.000005     0.000191
   4833.36       0.000000     0.001687     0.000003     0.000120
   4835.54       0.000000    -0.003060     0.000009     0.000395
   4838.31       0.000000     0.003194     0.000010     0.000430
   4843.81      -0.000000    -0.001810     0.000003     0.000138
   4850.30       0.000000    -0.001796     0.000003     0.000136
   4852.97      -0.000000     0.026348     0.000694     0.029280
   4861.10       0.000000    -0.002168     0.000005     0.000198
   4863.72      -0.000000    -0.009975     0.000100     0.004197
   4871.61      -0.000000    -0.004375     0.000019     0.000807
   4872.80      -0.000000     0.015455     0.000239     0.010074
   4873.74      -0.000000    -0.013175     0.000174     0.007321
   4885.94       0.000000     0.008521     0.000073     0.003062
   4893.60      -0.000000    -0.001420     0.000002     0.000085
   4893.73       0.000000     0.003945     0.000016     0.000656
   4902.31      -0.000000     0.001777     0.000003     0.000133
   4942.50       0.000000     0.005750     0.000033     0.001394
   4984.51      -0.000000     0.003999     0.000016     0.000675
   4989.28      -0.000000     0.004192     0.000018     0.000741
   4994.85      -0.000000     0.002584     0.000007     0.000282
   5014.87       0.000000    -0.003865     0.000015     0.000630
   5020.25      -0.000000     0.001138     0.000001     0.000055
   5024.01      -0.000000     0.003567     0.000013     0.000537
   5024.40       0.000000    -0.004308     0.000019     0.000783
   5038.68      -0.000000    -0.002561     0.000007     0.000277
   5048.57      -0.000000    -0.001859     0.000003     0.000146
   5049.36       0.000000    -0.003373     0.000011     0.000480
   5064.40      -0.000000    -0.004400     0.000019     0.000817
   5093.42      -0.000000    -0.001683     0.000003     0.000119
   5105.17      -0.000000    -0.034581     0.001196     0.050437
   5110.06      -0.000000     0.002662     0.000007     0.000299
   5118.63      -0.000000     0.001664     0.000003     0.000117
   5119.95       0.000000    -0.032944     0.001085     0.045775
   5122.65       0.000000     0.002291     0.000005     0.000221
   5127.22      -0.000000     0.011189     0.000125     0.005280
   5129.13      -0.000000    -0.049582     0.002458     0.103685
   5133.52      -0.000000     0.006203     0.000038     0.001623
   5134.36      -0.000000     0.010762     0.000116     0.004884
   5144.04       0.000000     0.002289     0.000005     0.000221
   5150.72      -0.000000     0.016841     0.000284     0.011962
   5156.51      -0.000000    -0.002419     0.000006     0.000247
   5156.91      -0.000000     0.001580     0.000002     0.000105
   5158.05      -0.000000    -0.001949     0.000004     0.000160
   5161.87       0.000000    -0.014304     0.000205     0.008629
   5164.26       0.000000     0.007014     0.000049     0.002075
   5165.13       0.000000    -0.009677     0.000094     0.003949
   5171.22       0.000000    -0.002204     0.000005     0.000205
   5172.00       0.000000     0.002213     0.000005     0.000207
   5172.42      -0.000000    -0.004665     0.000022     0.000918
   5176.75       0.000000     0.004454     0.000020     0.000837
   5190.82       0.000000     0.001828     0.000003     0.000141
   5197.19       0.000000     0.004275     0.000018     0.000771
   5197.94      -0.000000     0.001309     0.000002     0.000072
   5204.84      -0.000000    -0.001684     0.000003     0.000120
   5211.93      -0.000000     0.002613     0.000007     0.000288
   5215.22       0.000000    -0.004653     0.000022     0.000913
   5215.76       0.000000    -0.004340     0.000019     0.000795
   5225.20       0.000000    -0.009144     0.000084     0.003526
   5238.89       0.000000    -0.001418     0.000002     0.000085
   5246.58       0.000000    -0.043807     0.001919     0.080937
   5260.13      -0.000000     0.043463     0.001889     0.079671
   5261.67      -0.000000    -0.002431     0.000006     0.000249
   5264.95       0.000000     0.024340     0.000592     0.024986
   5269.30       0.000000     0.001162     0.000001     0.000057
   5272.58       0.000000     0.006858     0.000047     0.001983
   5279.78      -0.000000    -0.005484     0.000030     0.001268
   5281.23       0.000000     0.001842     0.000003     0.000143
   5293.86       0.000000    -0.005074     0.000026     0.001086
   5304.48       0.000000     0.005381     0.000029     0.001221
   5304.59      -0.000000     0.006906     0.000048     0.002012
   5310.86      -0.000000    -0.002724     0.000007     0.000313
   5318.25       0.000000     0.003280     0.000011     0.000454
   5325.23       0.000000    -0.002485     0.000006     0.000260
   5329.03       0.000000    -0.002587     0.000007     0.000282
   5329.46       0.000000     0.002067     0.000004     0.000180
   5335.26       0.000000     0.002041     0.000004     0.000176
   5352.45       0.000000     0.010787     0.000116     0.004908
   5354.17      -0.000000    -0.001165     0.000001     0.000057
   5355.42       0.000000     0.028220     0.000796     0.033587
   5355.61       0.000000    -0.096397     0.009292     0.391913
   5360.07      -0.000000     0.006053     0.000037     0.001545
   5361.36      -0.000000    -0.004434     0.000020     0.000829
   5363.11      -0.000000     0.001282     0.000002     0.000069
   5373.05      -0.000000     0.002739     0.000008     0.000316
   5374.29      -0.000000    -0.010354     0.000107     0.004521
   5381.47       0.000000     0.003591     0.000013     0.000544
   5389.44      -0.000000     0.004278     0.000018     0.000772
   5392.15       0.000000    -0.003453     0.000012     0.000503
   5399.69      -0.000000    -0.001143     0.000001     0.000055
   5403.04       0.000000     0.005779     0.000033     0.001409
   5416.36      -0.000000     0.001486     0.000002     0.000093
   5418.61      -0.000000    -0.005557     0.000031     0.001303
   5420.03       0.000000    -0.010358     0.000107     0.004525
   5432.58       0.000000     0.006702     0.000045     0.001894
   5433.80       0.000000     0.004802     0.000023     0.000972
   5452.23       0.000000     0.001006     0.000001     0.000043
   5477.89       0.000000    -0.003974     0.000016     0.000666
   5497.13       0.000000     0.002100     0.000004     0.000186
   5515.51      -0.000000     0.001771     0.000003     0.000132
   5527.01       0.000000     0.004743     0.000022     0.000949
   5533.13       0.000000     0.003553     0.000013     0.000532
   5536.02      -0.000000    -0.002138     0.000005     0.000193
   5538.99       0.000000     0.002158     0.000005     0.000196
   5540.35      -0.000000     0.003167     0.000010     0.000423
   5549.94       0.000000    -0.003813     0.000015     0.000613
   5552.75      -0.000000    -0.005066     0.000026     0.001082
   5569.53      -0.000000    -0.001594     0.000003     0.000107
   5573.01       0.000000    -0.006338     0.000040     0.001694
   5577.49       0.000000     0.002182     0.000005     0.000201
   5583.49       0.000000    -0.005972     0.000036     0.001504
   5583.88       0.000000    -0.003605     0.000013     0.000548
   5593.49      -0.000000    -0.024762     0.000613     0.025861
   5600.44       0.000000    -0.003362     0.000011     0.000477
   5605.40       0.000000    -0.031805     0.001012     0.042663
   5608.71      -0.000000     0.002056     0.000004     0.000178
   5612.31      -0.000000     0.008946     0.000080     0.003375
   5614.44      -0.000000     0.067612     0.004571     0.192804
   5622.88      -0.000000     0.010014     0.000100     0.004229
   5627.51       0.000000    -0.002237     0.000005     0.000211
   5629.05       0.000000     0.015048     0.000226     0.009550
   5629.65      -0.000000     0.003407     0.000012     0.000490
   5629.86      -0.000000     0.006492     0.000042     0.001778
   5635.87      -0.000000     0.018033     0.000325     0.013715
   5638.74      -0.000000    -0.002243     0.000005     0.000212
   5641.55      -0.000000    -0.002810     0.000008     0.000333
   5643.26       0.000000    -0.072141     0.005204     0.219494
   5648.43      -0.000000    -0.005430     0.000029     0.001243
   5649.41      -0.000000    -0.022230     0.000494     0.020842
   5650.24       0.000000    -0.021588     0.000466     0.019656
   5654.18       0.000000     0.009849     0.000097     0.004091
   5657.51       0.000000     0.001688     0.000003     0.000120
   5660.27      -0.000000     0.001241     0.000002     0.000065
   5665.25      -0.000000     0.003804     0.000014     0.000610
   5667.97      -0.000000    -0.001292     0.000002     0.000070
   5674.13      -0.000000    -0.001108     0.000001     0.000052
   5675.98      -0.000000    -0.001632     0.000003     0.000112
   5677.37       0.000000    -0.001434     0.000002     0.000087
   5679.30      -0.000000     0.001002     0.000001     0.000042
   5682.11      -0.000000     0.002157     0.000005     0.000196
   5688.79      -0.000000     0.001848     0.000003     0.000144
   5690.84      -0.000000    -0.002007     0.000004     0.000170
   5692.97       0.000000     0.006631     0.000044     0.001854
   5701.37      -0.000000     0.001954     0.000004     0.000161
   5701.40      -0.000000     0.001297     0.000002     0.000071
   5701.97      -0.000000    -0.001302     0.000002     0.000071
   5707.34      -0.000000    -0.001261     0.000002     0.000067
   5721.11       0.000000     0.003366     0.000011     0.000478
   5728.03       0.000000    -0.001171     0.000001     0.000058
   5734.46      -0.000000    -0.005136     0.000026     0.001113
   5742.01      -0.000000    -0.002715     0.000007     0.000311
   5744.63      -0.000000     0.001468     0.000002     0.000091
   5745.20       0.000000     0.002040     0.000004     0.000176
   5746.29      -0.000000    -0.002939     0.000009     0.000364
   5746.54      -0.000000    -0.012101     0.000146     0.006176
   5748.93       0.000000     0.011779     0.000139     0.005852
   5751.61      -0.000000     0.011313     0.000128     0.005397
   5753.91      -0.000000     0.002635     0.000007     0.000293
   5760.12      -0.000000     0.003340     0.000011     0.000471
   5766.90       0.000000     0.009707     0.000094     0.003974
   5768.26      -0.000000    -0.021591     0.000466     0.019661
   5776.88       0.000000    -0.004703     0.000022     0.000933
   5783.57      -0.000000    -0.005694     0.000032     0.001367
   5788.05      -0.000000     0.002479     0.000006     0.000259
   5789.94       0.000000    -0.004588     0.000021     0.000888
   5792.02      -0.000000     0.001271     0.000002     0.000068
   5798.09      -0.000000    -0.011860     0.000141     0.005933
   5801.05       0.000000     0.002974     0.000009     0.000373
   5802.47      -0.000000     0.007777     0.000060     0.002551
   5808.87       0.000000     0.005059     0.000026     0.001080
   5811.04      -0.000000    -0.016383     0.000268     0.011320
   5812.69      -0.000000     0.006806     0.000046     0.001954
   5813.72      -0.000000    -0.001419     0.000002     0.000085
   5814.99       0.000000    -0.004583     0.000021     0.000886
   5819.91      -0.000000     0.001951     0.000004     0.000161
   5833.00      -0.000000     0.003676     0.000014     0.000570
   5833.11       0.000000    -0.007154     0.000051     0.002158
   5841.07       0.000000    -0.001158     0.000001     0.000057
   5842.67      -0.000000    -0.010964     0.000120     0.005069
   5844.72       0.000000     0.123284     0.015199     0.641031
   5845.55      -0.000000     0.018864     0.000356     0.015008
   5846.03       0.000000    -0.041827     0.001749     0.073785
   5847.88       0.000000    -0.001869     0.000003     0.000147
   5849.34      -0.000000     0.005756     0.000033     0.001397
   5849.46      -0.000000    -0.004552     0.000021     0.000874
   5850.64      -0.000000     0.002550     0.000007     0.000274
   5855.74       0.000000     0.003394     0.000012     0.000486
   5863.51      -0.000000     0.004884     0.000024     0.001006
   5866.10       0.000000    -0.010197     0.000104     0.004385
   5867.54       0.000000    -0.018784     0.000353     0.014881
   5867.64       0.000000     0.081270     0.006605     0.278566
   5868.04      -0.000000    -0.004798     0.000023     0.000971
   5868.34      -0.000000     0.021345     0.000456     0.019215
   5869.49      -0.000000    -0.003144     0.000010     0.000417
   5870.55       0.000000     0.005640     0.000032     0.001342
   5877.11      -0.000000    -0.079964     0.006394     0.269682
   5880.44       0.000000    -0.021913     0.000480     0.020253
   5883.88      -0.000000     0.002667     0.000007     0.000300
   5886.17       0.000000     0.002951     0.000009     0.000367
   5889.91       0.000000    -0.004021     0.000016     0.000682
   5891.82       0.000000     0.001253     0.000002     0.000066
   5896.99       0.000000    -0.005088     0.000026     0.001092
   5904.26      -0.000000     0.004854     0.000024     0.000994
   5904.35       0.000000    -0.001054     0.000001     0.000047
   5904.72       0.000000     0.001014     0.000001     0.000043
   5907.65       0.000000     0.002261     0.000005     0.000216
   5909.28       0.000000    -0.001017     0.000001     0.000044
   5914.87      -0.000000    -0.005456     0.000030     0.001255
   5917.76       0.000000     0.004794     0.000023     0.000969
   5922.50      -0.000000     0.008264     0.000068     0.002880
   5922.99      -0.000000    -0.002873     0.000008     0.000348
   5925.93       0.000000    -0.003144     0.000010     0.000417
   5926.29       0.000000    -0.002954     0.000009     0.000368
   5930.62       0.000000    -0.004436     0.000020     0.000830
   5934.40       0.000000     0.001304     0.000002     0.000072
   5934.62      -0.000000     0.001062     0.000001     0.000048
   5936.10       0.000000    -0.002367     0.000006     0.000236
   5945.80       0.000000    -0.002150     0.000005     0.000195
   5946.08      -0.000000    -0.003871     0.000015     0.000632
   5946.68      -0.000000     0.002989     0.000009     0.000377
   5947.58      -0.000000     0.002951     0.000009     0.000367
   5961.74      -0.000000    -0.006772     0.000046     0.001934
   5966.51      -0.000000     0.001133     0.000001     0.000054
   5978.49      -0.000000    -0.027118     0.000735     0.031015
   5978.95      -0.000000     0.002464     0.000006     0.000256
   5988.19       0.000000     0.003479     0.000012     0.000510
   6003.10      -0.000000     0.023214     0.000539     0.022727
   6009.84       0.000000    -0.001028     0.000001     0.000045
   6013.31       0.000000     0.001105     0.000001     0.000052
   6016.80      -0.000000     0.001255     0.000002     0.000066
   6021.49       0.000000     0.002025     0.000004     0.000173
   6021.56       0.000000     0.005222     0.000027     0.001150
   6025.59       0.000000     0.001888     0.000004     0.000150
   6027.23       0.000000    -0.004368     0.000019     0.000805
   6037.03       0.000000     0.001734     0.000003     0.000127
   6041.12       0.000000     0.027672     0.000766     0.032295
   6049.86       0.000000     0.004556     0.000021     0.000875
   6053.42      -0.000000     0.001226     0.000002     0.000063
   6055.01      -0.000000    -0.003955     0.000016     0.000660
   6056.14      -0.000000    -0.001449     0.000002     0.000089
   6057.59      -0.000000    -0.002160     0.000005     0.000197
   6059.85      -0.000000     0.004027     0.000016     0.000684
   6060.60      -0.000000     0.001951     0.000004     0.000161
   6064.17      -0.000000    -0.002333     0.000005     0.000230
   6066.08      -0.000000     0.005193     0.000027     0.001137
   6067.51      -0.000000    -0.001069     0.000001     0.000048
   6069.55       0.000000     0.001210     0.000001     0.000062
   6069.78       0.000000    -0.001992     0.000004     0.000167
   6072.73      -0.000000     0.002466     0.000006     0.000257
   6073.06       0.000000    -0.001358     0.000002     0.000078
   6075.68      -0.000000     0.001118     0.000001     0.000053
   6077.97      -0.000000     0.004744     0.000023     0.000949
   6078.19       0.000000    -0.003132     0.000010     0.000414
   6083.41      -0.000000    -0.001195     0.000001     0.000060
   6084.13       0.000000     0.002937     0.000009     0.000364
   6084.87      -0.000000     0.001482     0.000002     0.000093
   6099.64      -0.000000    -0.004804     0.000023     0.000974
   6100.13      -0.000000    -0.007519     0.000057     0.002384
   6102.35      -0.000000     0.006740     0.000045     0.001916
   6104.28       0.000000     0.008624     0.000074     0.003137
   6107.38       0.000000    -0.013342     0.000178     0.007507
   6107.96       0.000000     0.001713     0.000003     0.000124
   6110.80      -0.000000     0.017041     0.000290     0.012248
   6111.90       0.000000     0.011474     0.000132     0.005553
   6112.01      -0.000000    -0.034378     0.001182     0.049845
   6115.58      -0.000000     0.040021     0.001602     0.067553
   6126.79      -0.000000     0.028320     0.000802     0.033826
   6127.70      -0.000000    -0.038506     0.001483     0.062536
   6128.57      -0.000000     0.003706     0.000014     0.000579
   6129.39      -0.000000     0.002696     0.000007     0.000307
   6130.98       0.000000    -0.028698     0.000824     0.034736
   6132.29      -0.000000     0.034385     0.001182     0.049867
   6133.54      -0.000000     0.065732     0.004321     0.182231
   6133.77       0.000000     0.014087     0.000198     0.008370
   6143.01       0.000000     0.016370     0.000268     0.011302
   6149.15       0.000000    -0.015609     0.000244     0.010275
   6151.43       0.000000     0.038208     0.001460     0.061572
   6152.63       0.000000     0.003313     0.000011     0.000463
   6157.27      -0.000000    -0.001322     0.000002     0.000074
   6161.73       0.000000    -0.007712     0.000059     0.002509
   6161.97      -0.000000     0.002941     0.000009     0.000365
   6164.86      -0.000000    -0.001084     0.000001     0.000050
   6166.44       0.000000     0.006309     0.000040     0.001679
   6166.59       0.000000     0.002239     0.000005     0.000211
   6175.41       0.000000    -0.007931     0.000063     0.002653
   6178.29       0.000000    -0.008402     0.000071     0.002978
   6183.59       0.000000     0.003250     0.000011     0.000445
   6184.16      -0.000000    -0.001309     0.000002     0.000072
   6187.15       0.000000     0.003281     0.000011     0.000454
   6190.41      -0.000000     0.001214     0.000001     0.000062
   6193.98      -0.000000     0.003304     0.000011     0.000461
   6195.43       0.000000     0.011492     0.000132     0.005570
   6201.85      -0.000000    -0.007152     0.000051     0.002157
   6202.24      -0.000000    -0.001845     0.000003     0.000144
   6207.35       0.000000    -0.002231     0.000005     0.000210
   6211.67       0.000000     0.001428     0.000002     0.000086
   6213.48       0.000000     0.001743     0.000003     0.000128
   6219.20       0.000000     0.003075     0.000009     0.000399
   6226.98      -0.000000    -0.005303     0.000028     0.001186
   6232.12      -0.000000     0.001095     0.000001     0.000051
   6233.96       0.000000    -0.001602     0.000003     0.000108
   6236.84       0.000000    -0.001227     0.000002     0.000063
   6238.70      -0.000000     0.001072     0.000001     0.000048
   6239.99       0.000000     0.011998     0.000144     0.006071
   6244.47      -0.000000    -0.001202     0.000001     0.000061
   6245.88      -0.000000     0.002552     0.000007     0.000275
   6251.03      -0.000000    -0.002856     0.000008     0.000344
   6263.28       0.000000     0.002014     0.000004     0.000171
   6268.04      -0.000000     0.012587     0.000158     0.006682
   6272.49       0.000000    -0.003403     0.000012     0.000488
   6273.77       0.000000    -0.010640     0.000113     0.004775
   6275.91      -0.000000     0.006312     0.000040     0.001681
   6277.91       0.000000    -0.002872     0.000008     0.000348
   6277.99      -0.000000    -0.003521     0.000012     0.000523
   6279.07       0.000000     0.004157     0.000017     0.000729
   6281.24      -0.000000     0.002998     0.000009     0.000379
   6284.55       0.000000     0.010106     0.000102     0.004307
   6287.59      -0.000000     0.002577     0.000007     0.000280
   6290.52      -0.000000    -0.016960     0.000288     0.012132
   6291.34      -0.000000     0.002768     0.000008     0.000323
   6292.82       0.000000    -0.017531     0.000307     0.012962
   6294.84      -0.000000    -0.003687     0.000014     0.000573
   6296.27       0.000000    -0.001719     0.000003     0.000125
   6300.81       0.000000     0.001941     0.000004     0.000159
   6302.79       0.000000    -0.016862     0.000284     0.011991
   6304.16      -0.000000    -0.004122     0.000017     0.000716
   6304.40       0.000000     0.003251     0.000011     0.000446
   6306.22       0.000000     0.001365     0.000002     0.000079
   6307.61       0.000000     0.001190     0.000001     0.000060
   6311.39      -0.000000     0.009014     0.000081     0.003427
   6314.12      -0.000000    -0.005455     0.000030     0.001255
   6314.86       0.000000    -0.002636     0.000007     0.000293
   6320.57      -0.000000     0.006617     0.000044     0.001847
   6321.54       0.000000    -0.008241     0.000068     0.002864
   6324.27      -0.000000    -0.002344     0.000005     0.000232
   6326.59      -0.000000    -0.002128     0.000005     0.000191
   6328.42      -0.000000    -0.007689     0.000059     0.002493
   6329.22      -0.000000    -0.013398     0.000180     0.007571
   6331.60      -0.000000     0.001364     0.000002     0.000078
   6332.85       0.000000     0.017719     0.000314     0.013241
   6342.59       0.000000    -0.001216     0.000001     0.000062
   6345.62       0.000000     0.001537     0.000002     0.000100
   6348.64       0.000000     0.010961     0.000120     0.005068
   6351.70      -0.000000     0.121567     0.014778     0.623293
   6354.35      -0.000000     0.020507     0.000421     0.017736
   6354.39       0.000000    -0.010512     0.000111     0.004661
   6357.55      -0.000000    -0.004183     0.000017     0.000738
   6359.01       0.000000    -0.005058     0.000026     0.001079
   6360.21      -0.000000    -0.148732     0.022121     0.932988
   6361.93       0.000000     0.003140     0.000010     0.000416
   6362.55      -0.000000    -0.046596     0.002171     0.091573
   6369.53       0.000000    -0.006078     0.000037     0.001558
   6376.02      -0.000000     0.003826     0.000015     0.000617
   6376.60       0.000000     0.002761     0.000008     0.000322
   6384.82      -0.000000    -0.008842     0.000078     0.003298
   6384.83      -0.000000     0.011179     0.000125     0.005271
   6386.77       0.000000    -0.006372     0.000041     0.001712
   6393.66       0.000000     0.003669     0.000013     0.000568
   6397.88       0.000000     0.001574     0.000002     0.000104
   6398.53       0.000000     0.001358     0.000002     0.000078
   6401.24      -0.000000     0.020082     0.000403     0.017009
