Vibronics version 0
Yifan Shen 2021

Echo of user command line input:
/home-4/yshen57@jhu.edu/Software/Mine/vibronics/tools/eig/eig.exe -a alpha.txt -b beta.txt

Mon Apr 12 19:04:33 2021

Ground state energy = 26843.51 cm^-1
ΔE / cm^-1    convergence    amplitude     strength    normalized strength
   3945.72       0.000000     0.001957     0.000004     0.000092
   3952.84       0.000000     0.015846     0.000251     0.006042
   3954.11      -0.000000     0.003240     0.000010     0.000253
   3957.29      -0.000000    -0.003125     0.000010     0.000235
   3957.57      -0.000000    -0.024244     0.000588     0.014142
   3961.91      -0.000000     0.007929     0.000063     0.001513
   3962.39       0.000000     0.013121     0.000172     0.004142
   3963.20       0.000000    -0.001836     0.000003     0.000081
   3967.20       0.000000    -0.013048     0.000170     0.004096
   3967.80       0.000000     0.008015     0.000064     0.001546
   3968.99       0.000000     0.027619     0.000763     0.018354
   3976.87      -0.000000     0.007439     0.000055     0.001332
   3977.66       0.000000     0.008925     0.000080     0.001917
   3979.69      -0.000000     0.005380     0.000029     0.000696
   3984.76       0.000000     0.011335     0.000128     0.003091
   3986.25      -0.000000    -0.002998     0.000009     0.000216
   3987.83      -0.000000     0.009113     0.000083     0.001998
   3988.92      -0.000000    -0.128006     0.016385     0.394251
   3990.92       0.000000    -0.009983     0.000100     0.002398
   3992.97       0.000000    -0.051238     0.002625     0.063167
   4000.33       0.000000    -0.023254     0.000541     0.013011
   4003.94       0.000000    -0.001152     0.000001     0.000032
   4005.17      -0.000000    -0.001112     0.000001     0.000030
   4012.52       0.000000     0.002413     0.000006     0.000140
   4012.88      -0.000000     0.043267     0.001872     0.045042
   4014.83       0.000000    -0.001233     0.000002     0.000037
   4019.06      -0.000000    -0.008459     0.000072     0.001722
   4021.38       0.000000    -0.020163     0.000407     0.009782
   4025.34       0.000000     0.004022     0.000016     0.000389
   4025.88      -0.000000     0.022210     0.000493     0.011869
   4031.69      -0.000000    -0.005199     0.000027     0.000650
   4031.86      -0.000000     0.012361     0.000153     0.003676
   4032.01      -0.000000    -0.017382     0.000302     0.007270
   4032.96       0.000000    -0.006246     0.000039     0.000939
   4035.87      -0.000000    -0.003898     0.000015     0.000366
   4036.94       0.000000     0.003986     0.000016     0.000382
   4039.90       0.000000    -0.003101     0.000010     0.000231
   4041.01       0.000000    -0.007676     0.000059     0.001418
   4041.08      -0.000000    -0.001232     0.000002     0.000037
   4046.10      -0.000000    -0.001427     0.000002     0.000049
   4049.46       0.000000    -0.057354     0.003290     0.079150
   4051.76      -0.000000    -0.004711     0.000022     0.000534
   4052.63      -0.000000     0.008871     0.000079     0.001893
   4056.87       0.000000    -0.002405     0.000006     0.000139
   4057.27       0.000000     0.071398     0.005098     0.122654
   4059.13       0.000000    -0.050753     0.002576     0.061978
   4059.40       0.000000     0.033689     0.001135     0.027308
   4061.74      -0.000000    -0.024835     0.000617     0.014841
   4063.28       0.000000    -0.090442     0.008180     0.196816
   4063.45       0.000000     0.022675     0.000514     0.012371
   4063.86       0.000000    -0.049941     0.002494     0.060011
   4064.12      -0.000000    -0.058973     0.003478     0.083680
   4066.65      -0.000000     0.020744     0.000430     0.010353
   4069.23       0.000000    -0.003099     0.000010     0.000231
   4073.00      -0.000000     0.008127     0.000066     0.001589
   4076.93       0.000000     0.001841     0.000003     0.000082
   4080.98      -0.000000     0.002151     0.000005     0.000111
   4084.95      -0.000000    -0.010983     0.000121     0.002902
   4086.00       0.000000     0.006326     0.000040     0.000963
   4087.38       0.000000    -0.001761     0.000003     0.000075
   4088.02      -0.000000    -0.001201     0.000001     0.000035
   4088.41      -0.000000     0.001239     0.000002     0.000037
   4088.78      -0.000000    -0.004174     0.000017     0.000419
   4093.41       0.000000    -0.001707     0.000003     0.000070
   4093.91       0.000000     0.001280     0.000002     0.000039
   4094.69       0.000000     0.004222     0.000018     0.000429
   4096.00       0.000000     0.002075     0.000004     0.000104
   4096.93       0.000000    -0.014821     0.000220     0.005285
   4100.42       0.000000    -0.001536     0.000002     0.000057
   4101.05       0.000000     0.002069     0.000004     0.000103
   4102.79      -0.000000     0.003758     0.000014     0.000340
   4106.18      -0.000000     0.001170     0.000001     0.000033
   4110.09       0.000000     0.004740     0.000022     0.000541
   4116.09      -0.000000    -0.003046     0.000009     0.000223
   4116.95       0.000000     0.002068     0.000004     0.000103
   4117.17      -0.000000     0.008187     0.000067     0.001613
   4121.92      -0.000000     0.001138     0.000001     0.000031
   4123.27      -0.000000    -0.001099     0.000001     0.000029
   4123.58       0.000000     0.002149     0.000005     0.000111
   4124.23      -0.000000     0.010741     0.000115     0.002776
   4124.67       0.000000     0.006668     0.000044     0.001070
   4126.15      -0.000000     0.005054     0.000026     0.000615
   4126.71       0.000000     0.002793     0.000008     0.000188
   4129.66       0.000000     0.002507     0.000006     0.000151
   4131.93      -0.000000    -0.002076     0.000004     0.000104
   4132.24      -0.000000     0.007020     0.000049     0.001186
   4133.01      -0.000000     0.003553     0.000013     0.000304
   4135.70       0.000000     0.025192     0.000635     0.015271
   4139.23      -0.000000     0.003816     0.000015     0.000350
   4141.22       0.000000     0.003600     0.000013     0.000312
   4144.97      -0.000000    -0.024068     0.000579     0.013938
   4149.30      -0.000000     0.026660     0.000711     0.017102
   4150.73      -0.000000    -0.003513     0.000012     0.000297
   4151.89      -0.000000     0.006975     0.000049     0.001170
   4152.46       0.000000     0.005627     0.000032     0.000762
   4153.39      -0.000000     0.057944     0.003357     0.080785
   4154.36      -0.000000    -0.004907     0.000024     0.000579
   4156.13       0.000000    -0.001514     0.000002     0.000055
   4158.71       0.000000     0.001619     0.000003     0.000063
   4159.42       0.000000    -0.009426     0.000089     0.002138
   4160.25      -0.000000    -0.006729     0.000045     0.001089
   4160.46       0.000000    -0.003870     0.000015     0.000360
   4160.69       0.000000     0.002918     0.000009     0.000205
   4162.25       0.000000    -0.002840     0.000008     0.000194
   4163.85       0.000000     0.001305     0.000002     0.000041
   4165.25       0.000000    -0.002130     0.000005     0.000109
   4168.89      -0.000000    -0.008366     0.000070     0.001684
   4171.96       0.000000    -0.002219     0.000005     0.000118
   4175.55       0.000000     0.017235     0.000297     0.007147
   4177.09      -0.000000     0.008998     0.000081     0.001948
   4179.08       0.000000     0.002266     0.000005     0.000124
   4180.22      -0.000000     0.005224     0.000027     0.000657
   4185.09      -0.000000    -0.001936     0.000004     0.000090
   4187.61      -0.000000     0.069713     0.004860     0.116936
   4188.61      -0.000000    -0.037053     0.001373     0.033034
   4191.85      -0.000000    -0.001309     0.000002     0.000041
   4192.23       0.000000    -0.002324     0.000005     0.000130
   4197.29       0.000000    -0.006148     0.000038     0.000909
   4198.36      -0.000000    -0.009677     0.000094     0.002253
   4198.73       0.000000    -0.001284     0.000002     0.000040
   4199.44       0.000000     0.005677     0.000032     0.000776
   4199.88      -0.000000     0.001041     0.000001     0.000026
   4201.23      -0.000000    -0.001282     0.000002     0.000040
   4201.92       0.000000     0.001524     0.000002     0.000056
   4208.86       0.000000     0.003973     0.000016     0.000380
   4211.98      -0.000000     0.049584     0.002459     0.059156
   4212.66      -0.000000    -0.030252     0.000915     0.022021
   4214.84       0.000000    -0.001023     0.000001     0.000025
   4217.33       0.000000    -0.004482     0.000020     0.000483
   4219.03      -0.000000    -0.003730     0.000014     0.000335
   4219.48       0.000000    -0.003545     0.000013     0.000302
   4220.03       0.000000     0.010796     0.000117     0.002804
   4220.33      -0.000000     0.011300     0.000128     0.003072
   4221.99      -0.000000    -0.038432     0.001477     0.035539
   4222.89       0.000000    -0.016564     0.000274     0.006602
   4223.61       0.000000     0.017203     0.000296     0.007121
   4223.71       0.000000    -0.001206     0.000001     0.000035
   4223.84       0.000000     0.004846     0.000023     0.000565
   4225.83      -0.000000     0.037653     0.001418     0.034113
   4226.30      -0.000000    -0.039637     0.001571     0.037803
   4232.72       0.000000     0.006953     0.000048     0.001163
   4244.90       0.000000     0.004804     0.000023     0.000555
   4249.81       0.000000     0.003082     0.000010     0.000229
   4250.31      -0.000000     0.002598     0.000007     0.000162
   4250.97      -0.000000    -0.004999     0.000025     0.000601
   4252.34       0.000000    -0.003715     0.000014     0.000332
   4254.04      -0.000000    -0.001257     0.000002     0.000038
   4255.59      -0.000000     0.001644     0.000003     0.000065
   4261.80      -0.000000    -0.001672     0.000003     0.000067
   4270.55      -0.000000     0.002430     0.000006     0.000142
   4271.81      -0.000000    -0.022428     0.000503     0.012103
   4272.34       0.000000    -0.013779     0.000190     0.004568
   4273.12       0.000000     0.007365     0.000054     0.001305
   4274.52      -0.000000     0.002865     0.000008     0.000197
   4275.40       0.000000     0.003429     0.000012     0.000283
   4278.67       0.000000     0.001599     0.000003     0.000061
   4283.37      -0.000000     0.001368     0.000002     0.000045
   4285.87      -0.000000     0.003471     0.000012     0.000290
   4287.53      -0.000000    -0.003971     0.000016     0.000379
   4288.92       0.000000    -0.007139     0.000051     0.001226
   4289.66      -0.000000    -0.013223     0.000175     0.004207
