Vibronics version 0
Yifan Shen 2021

Echo of user command line input:
/home-4/yshen57@jhu.edu/Software/Mine/vibronics/tools/eig/eig.exe -a alpha.txt -b beta.txt

Sat Apr 10 20:54:39 2021

Ground state energy = 26176.40 cm^-1
ΔE / cm^-1    convergence    amplitude     strength    normalized strength
   5122.74       0.000000     0.096153     0.009245     0.232469
   5123.28       0.000000     0.001300     0.000002     0.000042
   5128.05       0.000000     0.056100     0.003147     0.079134
   5132.08       0.000000     0.012203     0.000149     0.003744
   5135.17       0.000000     0.003465     0.000012     0.000302
   5143.05       0.000000     0.001945     0.000004     0.000095
   5152.53       0.000000    -0.008636     0.000075     0.001875
   5157.71       0.000000    -0.005012     0.000025     0.000632
   5158.85       0.000000    -0.019278     0.000372     0.009345
   5160.64       0.000000    -0.081297     0.006609     0.166183
   5170.08       0.000000    -0.001402     0.000002     0.000049
   5171.21       0.000000     0.005925     0.000035     0.000883
   5171.53       0.000000     0.004228     0.000018     0.000450
   5174.37       0.000000    -0.002012     0.000004     0.000102
   5177.90       0.000000     0.015799     0.000250     0.006276
   5192.40       0.000000     0.050787     0.002579     0.064856
   5198.02       0.000000    -0.007842     0.000061     0.001546
   5199.06       0.000000    -0.016964     0.000288     0.007236
   5203.94       0.000000    -0.058591     0.003433     0.086318
   5212.91       0.000000     0.001100     0.000001     0.000030
   5228.49       0.000000    -0.039444     0.001556     0.039121
   5230.25       0.000000    -0.041089     0.001688     0.042452
   5233.89       0.000000    -0.008763     0.000077     0.001931
   5235.72       0.000000     0.001977     0.000004     0.000098
   5245.10       0.000000     0.001835     0.000003     0.000085
   5251.60       0.000000     0.025590     0.000655     0.016466
   5254.12       0.000000    -0.013683     0.000187     0.004707
   5258.90       0.000000    -0.001556     0.000002     0.000061
   5262.49       0.000000     0.004243     0.000018     0.000453
   5270.34       0.000000    -0.037644     0.001417     0.035631
   5271.51       0.000000     0.036026     0.001298     0.032635
   5281.59       0.000000     0.002906     0.000008     0.000212
   5284.57       0.000000     0.042441     0.001801     0.045290
   5285.50       0.000000     0.003591     0.000013     0.000324
   5302.88       0.000000    -0.003405     0.000012     0.000292
   5310.47       0.000000     0.118889     0.014135     0.355408
   5314.87       0.000000     0.002086     0.000004     0.000109
   5319.06       0.000000     0.003818     0.000015     0.000367
   5319.44       0.000000     0.003141     0.000010     0.000248
   5325.91       0.000000     0.011471     0.000132     0.003309
   5331.78       0.000000    -0.001550     0.000002     0.000060
   5332.20       0.000000    -0.008246     0.000068     0.001710
   5335.30       0.000000    -0.018457     0.000341     0.008566
   5336.08       0.000000    -0.001175     0.000001     0.000035
   5340.18       0.000000     0.026077     0.000680     0.017099
   5354.06       0.000000    -0.022198     0.000493     0.012390
   5359.55       0.000000    -0.004145     0.000017     0.000432
   5362.66       0.000000    -0.002971     0.000009     0.000222
   5365.22       0.000000     0.003358     0.000011     0.000284
   5370.67       0.000000     0.005218     0.000027     0.000684
   5373.98       0.000000     0.041580     0.001729     0.043473
   5376.59       0.000000    -0.020641     0.000426     0.010713
   5378.07       0.000000    -0.006118     0.000037     0.000941
   5379.98       0.000000    -0.062621     0.003921     0.098602
   5381.74       0.000000     0.011356     0.000129     0.003243
   5387.69       0.000000    -0.023192     0.000538     0.013524
   5391.49       0.000000     0.026477     0.000701     0.017627
   5403.34       0.000000     0.004469     0.000020     0.000502
   5404.29       0.000000    -0.011482     0.000132     0.003315
   5406.80       0.000000     0.001099     0.000001     0.000030
   5409.49       0.000000    -0.023587     0.000556     0.013989
   5415.44       0.000000    -0.015455     0.000239     0.006006
   5419.50       0.000000     0.032670     0.001067     0.026838
   5422.83       0.000000    -0.005813     0.000034     0.000850
   5429.51       0.000000     0.002385     0.000006     0.000143
   5432.36       0.000000    -0.026930     0.000725     0.018235
   5434.67       0.000000     0.005075     0.000026     0.000647
   5440.13       0.000000    -0.001853     0.000003     0.000086
   5452.64       0.000000     0.001385     0.000002     0.000048
   5476.84       0.000000    -0.008991     0.000081     0.002033
   5478.10       0.000000     0.042558     0.001811     0.045542
   5480.45       0.000000    -0.004903     0.000024     0.000604
   5482.86       0.000000    -0.003264     0.000011     0.000268
   5486.48       0.000000     0.001078     0.000001     0.000029
   5493.73       0.000000     0.001428     0.000002     0.000051
   5496.17       0.000000     0.089770     0.008059     0.202630
   5497.35       0.000000     0.007247     0.000053     0.001320
   5499.41       0.000000     0.002549     0.000006     0.000163
   5500.61       0.000000     0.017956     0.000322     0.008107
   5501.96       0.000000    -0.014595     0.000213     0.005356
   5503.63       0.000000     0.004099     0.000017     0.000422
   5520.23       0.000000     0.008082     0.000065     0.001642
   5527.17       0.000000    -0.001802     0.000003     0.000082
   5528.82       0.000000     0.105889     0.011213     0.281933
   5532.22       0.000000    -0.001459     0.000002     0.000054
   5538.69       0.000000     0.016939     0.000287     0.007215
   5539.81       0.000000     0.004500     0.000020     0.000509
   5539.99       0.000000    -0.002899     0.000008     0.000211
   5540.98       0.000000    -0.025776     0.000664     0.016705
   5541.46       0.000000    -0.013186     0.000174     0.004372
   5548.01       0.000000    -0.018710     0.000350     0.008802
   5550.43       0.000000    -0.025638     0.000657     0.016528
   5566.24       0.000000    -0.004042     0.000016     0.000411
   5566.96       0.000000    -0.006063     0.000037     0.000924
   5569.65       0.000000    -0.006054     0.000037     0.000922
   5572.30       0.000000    -0.105414     0.011112     0.279409
   5577.94       0.000000     0.006822     0.000047     0.001170
   5578.08       0.000000    -0.004954     0.000025     0.000617
   5581.54       0.000000    -0.002084     0.000004     0.000109
   5584.25       0.000000    -0.017603     0.000310     0.007791
   5584.41       0.000000     0.003215     0.000010     0.000260
   5586.79       0.000000    -0.001020     0.000001     0.000026
   5589.87       0.000000     0.002227     0.000005     0.000125
   5595.39       0.000000    -0.001778     0.000003     0.000079
   5598.21       0.000000     0.059078     0.003490     0.087760
   5604.21       0.000000    -0.003959     0.000016     0.000394
   5612.30       0.000000    -0.021200     0.000449     0.011301
   5621.95       0.000000    -0.001216     0.000001     0.000037
   5627.30       0.000000    -0.002821     0.000008     0.000200
   5630.87       0.000000    -0.001906     0.000004     0.000091
   5636.82       0.000000     0.028565     0.000816     0.020517
   5642.29       0.000000    -0.003046     0.000009     0.000233
   5644.68       0.000000    -0.004570     0.000021     0.000525
   5652.79       0.000000    -0.080982     0.006558     0.164899
   5653.74       0.000000     0.001631     0.000003     0.000067
   5658.24       0.000000    -0.033970     0.001154     0.029016
   5659.95       0.000000    -0.001053     0.000001     0.000028
   5665.31       0.000000    -0.002050     0.000004     0.000106
   5667.57       0.000000    -0.005626     0.000032     0.000796
   5668.97       0.000000    -0.002873     0.000008     0.000207
   5673.08       0.000000    -0.001943     0.000004     0.000095
   5677.18       0.000000    -0.011559     0.000134     0.003359
   5679.36       0.000000     0.070084     0.004912     0.123505
   5680.18       0.000000     0.001106     0.000001     0.000031
   5681.89       0.000000     0.014099     0.000199     0.004999
   5684.96       0.000000     0.005106     0.000026     0.000656
   5687.87       0.000000    -0.004473     0.000020     0.000503
   5687.96       0.000000     0.003994     0.000016     0.000401
   5689.00       0.000000     0.011523     0.000133     0.003339
   5690.69       0.000000     0.047055     0.002214     0.055675
   5692.45       0.000000     0.001492     0.000002     0.000056
   5693.68       0.000000     0.001483     0.000002     0.000055
   5701.41       0.000000    -0.003368     0.000011     0.000285
   5704.59       0.000000    -0.001075     0.000001     0.000029
   5707.00       0.000000    -0.001855     0.000003     0.000087
   5712.35       0.000000    -0.005097     0.000026     0.000653
   5720.17       0.000000     0.011317     0.000128     0.003221
   5722.55       0.000000    -0.043648     0.001905     0.047905
   5728.11       0.000000    -0.005009     0.000025     0.000631
   5733.39       0.000000    -0.027841     0.000775     0.019490
   5734.44       0.000000    -0.016378     0.000268     0.006745
   5738.81       0.000000    -0.001035     0.000001     0.000027
   5742.57       0.000000    -0.045812     0.002099     0.052772
   5743.02       0.000000     0.007355     0.000054     0.001360
   5743.09       0.000000     0.002270     0.000005     0.000130
   5746.78       0.000000     0.005107     0.000026     0.000656
   5748.38       0.000000     0.034073     0.001161     0.029192
   5752.15       0.000000     0.036971     0.001367     0.034369
   5759.55       0.000000     0.004019     0.000016     0.000406
   5760.06       0.000000     0.033671     0.001134     0.028507
   5761.32       0.000000     0.007791     0.000061     0.001526
   5771.19       0.000000     0.001190     0.000001     0.000036
   5775.25       0.000000    -0.001723     0.000003     0.000075
   5780.92       0.000000    -0.003748     0.000014     0.000353
   5785.49       0.000000    -0.019610     0.000385     0.009669
   5792.65       0.000000     0.002788     0.000008     0.000196
   5799.03       0.000000     0.006725     0.000045     0.001137
   5800.75       0.000000     0.048285     0.002331     0.058623
   5815.64       0.000000     0.001705     0.000003     0.000073
   5820.02       0.000000     0.018325     0.000336     0.008444
   5822.07       0.000000     0.001780     0.000003     0.000080
   5825.24       0.000000    -0.003999     0.000016     0.000402
   5835.95       0.000000    -0.020162     0.000406     0.010221
   5838.28       0.000000    -0.001323     0.000002     0.000044
   5840.16       0.000000     0.036682     0.001346     0.033834
   5840.62       0.000000    -0.063643     0.004050     0.101848
   5846.95       0.000000    -0.005357     0.000029     0.000721
   5849.26       0.000000     0.002538     0.000006     0.000162
   5854.92       0.000000    -0.001421     0.000002     0.000051
   5862.42       0.000000     0.006620     0.000044     0.001102
   5865.37       0.000000     0.015290     0.000234     0.005878
   5867.03       0.000000     0.001518     0.000002     0.000058
   5868.99       0.000000    -0.011071     0.000123     0.003082
   5870.33       0.000000    -0.024878     0.000619     0.015562
   5870.50       0.000000    -0.001216     0.000001     0.000037
   5871.53       0.000000    -0.001854     0.000003     0.000086
   5871.66      -0.000000     0.043987     0.001935     0.048650
   5888.86       0.000000    -0.004185     0.000018     0.000440
   5889.53       0.000000    -0.009918     0.000098     0.002473
   5892.30       0.000000    -0.001305     0.000002     0.000043
   5894.11       0.000000    -0.001566     0.000002     0.000062
   5894.64       0.000000    -0.002765     0.000008     0.000192
   5900.49       0.000000    -0.021923     0.000481     0.012085
   5900.76       0.000000     0.002485     0.000006     0.000155
   5902.63       0.000000    -0.011202     0.000125     0.003155
   5906.00       0.000000    -0.003076     0.000009     0.000238
   5906.52       0.000000    -0.004284     0.000018     0.000461
   5908.23       0.000000    -0.008158     0.000067     0.001674
   5909.21       0.000000     0.034598     0.001197     0.030098
   5910.00       0.000000    -0.025248     0.000637     0.016029
   5913.03       0.000000    -0.020094     0.000404     0.010153
   5914.79       0.000000     0.036680     0.001345     0.033831
   5920.94       0.000000    -0.003106     0.000010     0.000243
   5923.44       0.000000    -0.001196     0.000001     0.000036
   5926.34       0.000000    -0.003150     0.000010     0.000250
   5926.98       0.000000    -0.009880     0.000098     0.002454
   5936.29       0.000000    -0.010058     0.000101     0.002544
   5941.34       0.000000    -0.021606     0.000467     0.011738
   5946.25       0.000000    -0.009359     0.000088     0.002202
   5946.47       0.000000    -0.007134     0.000051     0.001280
   5948.69       0.000000    -0.021628     0.000468     0.011762
   5958.78       0.000000     0.002511     0.000006     0.000159
   5964.08       0.000000     0.002468     0.000006     0.000153
   5967.86       0.000000     0.012970     0.000168     0.004230
   5972.65       0.000000     0.002329     0.000005     0.000136
   5978.03       0.000000    -0.012791     0.000164     0.004114
   5986.18       0.000000     0.015715     0.000247     0.006209
   5989.96       0.000000    -0.001221     0.000001     0.000037
   5993.54       0.000000    -0.001138     0.000001     0.000033
   5995.49       0.000000    -0.002070     0.000004     0.000108
   6006.64       0.000000    -0.004583     0.000021     0.000528
   6010.51       0.000000    -0.004399     0.000019     0.000487
   6012.87       0.000000    -0.002288     0.000005     0.000132
   6018.89       0.000000    -0.029214     0.000853     0.021459
   6020.45       0.000000    -0.061654     0.003801     0.095579
   6020.58       0.000000     0.001031     0.000001     0.000027
   6025.42       0.000000    -0.001128     0.000001     0.000032
   6025.64       0.000000    -0.073564     0.005412     0.136073
   6027.72       0.000000     0.036882     0.001360     0.034204
